chrom	start	end	gene_symbol	gene_id	gene_biotype
chr4	39406930	39451533	KLB	ENSG00000134962	protein_coding
chr4	39411910	39411974	MIR5591	ENSG00000264621	miRNA
chr4	39441665	39441764	Y_RNA	ENSG00000238797	misc_RNA
chr4	39459004	39485109	LIAS	ENSG00000121897	protein_coding
chr4	39498755	39528311	UGDH	ENSG00000109814	protein_coding
chr4	39452587	39458931	RPL9	ENSG00000163682	protein_coding
chr4	99546709	99564039	TRMT10A	ENSG00000145331	protein_coding
chr4	85990007	86594625	MAPK10	ENSG00000109339	protein_coding
chr4	86117912	86219926	MAPK10-AS1	ENSG00000250062	lncRNA
chr4	86336318	86336614	RN7SKP96	ENSG00000252757	misc_RNA
chr4	86542482	86542552	MIR4452	ENSG00000266515	miRNA
chr4	46243548	46475230	GABRA2	ENSG00000151834	protein_coding
chr4	1211445	1249953	CTBP1	ENSG00000159692	protein_coding
chr4	56435741	56464578	PAICS	ENSG00000128050	protein_coding
chr4	183318100	183320276	CLDN22	ENSG00000177300	protein_coding
chr4	36281616	36347511	DTHD1	ENSG00000197057	protein_coding
chr4	153684070	153706260	TLR2	ENSG00000137462	protein_coding
chr4	94207611	94291292	SMARCAD1	ENSG00000163104	protein_coding
chr4	681829	689271	SLC49A3	ENSG00000169026	protein_coding
chr4	105894775	106004027	NPNT	ENSG00000168743	protein_coding
chr4	2536647	2732573	FAM193A	ENSG00000125386	protein_coding
chr4	25377263	25418498	ANAPC4	ENSG00000053900	protein_coding
chr4	15339818	15446167	C1QTNF7	ENSG00000163145	protein_coding
chr4	80335730	80963750	CFAP299	ENSG00000197826	protein_coding
chr4	155666726	155737059	GUCY1A1	ENSG00000164116	protein_coding
chr4	68310387	68350090	YTHDC1	ENSG00000083896	protein_coding
chr4	155758992	155807811	GUCY1B1	ENSG00000061918	protein_coding
chr4	84669597	84966690	WDFY3	ENSG00000163625	protein_coding
chr4	55819790	55837489	EXOC1L	ENSG00000250821	protein_coding
chr4	154563011	154572807	FGB	ENSG00000171564	protein_coding
chr4	125314918	125492932	FAT4	ENSG00000196159	protein_coding
chr4	55294490	55294598	RNU6-746P	ENSG00000206839	snRNA
chr4	55313011	55313924	LRRC34P2	ENSG00000250464	processed_pseudogene
chr4	55351812	55352408	FCF1P8	ENSG00000251111	processed_pseudogene
chr4	55363971	55395847	SRD5A3-AS1	ENSG00000249700	lncRNA
chr4	55395957	55453397	TMEM165	ENSG00000134851	protein_coding
chr4	55412636	55412738	Y_RNA	ENSG00000239040	misc_RNA
chr4	55501595	55501708	Y_RNA	ENSG00000238585	misc_RNA
chr4	1793293	1808872	FGFR3	ENSG00000068078	protein_coding
chr4	8949630	8950559	OR7E85BP	ENSG00000197468	unprocessed_pseudogene
chr4	8959628	8963981	UNC93B8	ENSG00000249272	unprocessed_pseudogene
chr4	8981436	8982360	OR7E111FP	ENSG00000250804	unprocessed_pseudogene
chr4	9051842	9052051	SNRPCP16	ENSG00000250342	processed_pseudogene
chr4	9079023	9141608	ENPP7P10	ENSG00000249767	unprocessed_pseudogene
chr4	153152163	153339319	TRIM2	ENSG00000109654	protein_coding
chr4	153344649	153415118	MND1	ENSG00000121211	protein_coding
chr4	65142703	65145763	EFL1P2	ENSG00000248998	processed_pseudogene
chr4	65225867	65241814	LINC02835	ENSG00000285711	lncRNA
chr4	65669961	65698029	EPHA5-AS1	ENSG00000250846	lncRNA
chr4	65807240	65807435	RNU2-40P	ENSG00000222765	snRNA
chr4	152927446	152928207	FAM192BP	ENSG00000231841	processed_pseudogene
chr4	86876205	86892422	C4orf36	ENSG00000163633	protein_coding
chr4	86949669	86950113	TECRP1	ENSG00000235043	processed_pseudogene
chr4	87160103	87240314	KLHL8	ENSG00000145332	protein_coding
chr4	87207092	87208086	GAPDHP60	ENSG00000248180	processed_pseudogene
chr4	87300495	87300583	MIR5705	ENSG00000263981	miRNA
chr4	87303789	87322886	HSD17B13	ENSG00000170509	protein_coding
chr4	87336515	87391188	HSD17B11	ENSG00000198189	protein_coding
chr4	87386883	87387174	RN7SL681P	ENSG00000240966	misc_RNA
chr4	146580048	146580210	RNU1-44P	ENSG00000207182	snRNA
chr4	146638893	146642474	POU4F2	ENSG00000151615	protein_coding
chr4	9234385	9236046	USP17L15	ENSG00000223569	protein_coding
chr4	168598240	168598757	BTF3L4P4	ENSG00000229226	processed_pseudogene
chr4	168647896	168648587	PALLD-AS1	ENSG00000249623	lncRNA
chr4	47935977	48016681	CNGA1	ENSG00000198515	protein_coding
chr4	78632273	78632385	Y_RNA	ENSG00000200998	misc_RNA
chr4	78648954	78649242	HIGD1AP13	ENSG00000251019	processed_pseudogene
chr4	78773654	78775973	BMP2K-DT	ENSG00000260278	lncRNA
chr4	78887127	78939438	PAQR3	ENSG00000163291	protein_coding
chr4	78898855	78899154	RN7SL127P	ENSG00000242175	misc_RNA
chr4	184584093	184625030	LINC02365	ENSG00000254233	lncRNA
chr4	184627696	184649509	CASP3	ENSG00000164305	protein_coding
chr4	184649667	184694963	PRIMPOL	ENSG00000164306	protein_coding
chr4	184694085	184734130	CENPU	ENSG00000151725	protein_coding
chr4	184755595	184826818	ACSL1	ENSG00000151726	protein_coding
chr4	184798296	184799046	SLED1	ENSG00000249138	transcribed_processed_pseudogene
chr4	184844554	184855751	MIR3945HG	ENSG00000251230	lncRNA
chr4	184851013	184851110	MIR3945	ENSG00000266698	miRNA
chr4	184938383	184938440	MIR4455	ENSG00000263458	miRNA
chr4	104974672	104974771	RNU6-351P	ENSG00000251906	snRNA
chr4	105171354	105178063	TET2-AS1	ENSG00000251586	lncRNA
chr4	105293664	105293946	RN7SL89P	ENSG00000243383	misc_RNA
chr4	105406997	105407092	RNU6-553P	ENSG00000200917	snRNA
chr4	105145875	105279816	TET2	ENSG00000168769	protein_coding
chr4	122610108	122621066	IL21	ENSG00000138684	protein_coding
chr4	122618983	122689156	IL21-AS1	ENSG00000227145	lncRNA
chr4	122732702	122744942	BBS12	ENSG00000181004	protein_coding
chr4	1974636	1974760	SCARNA22	ENSG00000249784	scaRNA
chr4	1982717	2041903	NELFA	ENSG00000185049	protein_coding
chr4	1986384	1986477	MIR943	ENSG00000284587	miRNA
chr4	2059327	2069089	NAT8L	ENSG00000185818	protein_coding
chr4	1871393	1982207	NSD2	ENSG00000109685	protein_coding
chr4	62071752	62165554	ADGRL3-AS1	ENSG00000248692	lncRNA
chr4	62105660	62106049	RPS15AP17	ENSG00000225405	processed_pseudogene
chr4	62248294	62248770	RPL21P47	ENSG00000241344	processed_pseudogene
chr4	75662120	75662213	Y_RNA	ENSG00000201644	misc_RNA
chr4	75724577	75814286	USO1	ENSG00000138768	protein_coding
chr4	75829454	75829589	RNU2-16P	ENSG00000222644	snRNA
chr4	75859864	75902571	PPEF2	ENSG00000156194	protein_coding
chr4	75913660	75941013	NAAA	ENSG00000138744	protein_coding
chr4	1289887	1340147	MAEA	ENSG00000090316	protein_coding
chr4	1345691	1395989	UVSSA	ENSG00000163945	protein_coding
chr4	1402932	1406442	NKX1-1	ENSG00000235608	protein_coding
chr4	8005301	8005381	MIR95	ENSG00000207807	miRNA
chr4	8174421	8174999	GMPSP1	ENSG00000250471	processed_pseudogene
chr4	8269754	8307098	HTRA3	ENSG00000170801	protein_coding
chr4	7965310	8158832	ABLIM2	ENSG00000163995	protein_coding
chr4	88275205	88275308	RNU6-112P	ENSG00000200469	snRNA
chr4	88330176	88330278	Y_RNA	ENSG00000207480	misc_RNA
chr4	88457119	88506163	HERC5	ENSG00000138646	protein_coding
chr4	88508591	88510403	NCOA4P2	ENSG00000249934	processed_pseudogene
chr4	88520998	88523776	PYURF	ENSG00000145337	protein_coding
chr4	88520998	88523776	PIGY	ENSG00000255072	protein_coding
chr4	88523826	88524983	PIGY-DT	ENSG00000285122	lncRNA
chr4	88583666	88583972	RN7SKP244	ENSG00000252322	misc_RNA
chr4	625573	670782	PDE6B	ENSG00000133256	protein_coding
chr4	42892713	43030658	GRXCR1	ENSG00000215203	protein_coding
chr4	157204182	157366075	GRIA2	ENSG00000120251	protein_coding
chr4	67909395	67964140	TMPRSS11A	ENSG00000187054	protein_coding
chr4	158124474	158173318	GASK1B	ENSG00000164125	protein_coding
chr4	15002481	15070153	CPEB2	ENSG00000137449	protein_coding
chr4	81030708	81057627	BMP3	ENSG00000152785	protein_coding
chr4	190024367	190027257	FRG2	ENSG00000205097	protein_coding
chr4	2078998	2242276	HAUS3	ENSG00000214367	protein_coding
chr4	24806117	24980204	CCDC149	ENSG00000181982	protein_coding
chr4	149351709	149896233	IQCM	ENSG00000234828	protein_coding
chr4	151102751	151325605	SH3D19	ENSG00000109686	protein_coding
chr4	42408373	42657105	ATP8A1	ENSG00000124406	protein_coding
chr4	48805212	48861817	OCIAD1	ENSG00000109180	protein_coding
chr4	76949751	77040384	SEPTIN11	ENSG00000138758	protein_coding
chr4	120684919	120922870	PRDM5	ENSG00000138738	protein_coding
chr4	137518918	137532494	PCDH18	ENSG00000189184	protein_coding
chr4	176065841	176182818	WDR17	ENSG00000150627	protein_coding
chr4	75641849	75724589	G3BP2	ENSG00000138757	protein_coding
chr4	108047545	108168956	LEF1	ENSG00000138795	protein_coding
chr4	108407843	108408578	RPSAP34	ENSG00000239939	processed_pseudogene
chr4	108415220	108416639	ZACNP1	ENSG00000278589	unprocessed_pseudogene
chr4	108417705	108419763	EXOC7P1	ENSG00000250485	processed_pseudogene
chr4	185500660	185535507	PDLIM3	ENSG00000154553	protein_coding
chr4	94757955	95158448	BMPR1B	ENSG00000138696	protein_coding
chr4	71062667	71572087	SLC4A4	ENSG00000080493	protein_coding
chr4	13361354	13484365	RAB28	ENSG00000157869	protein_coding
chr4	155829729	155866277	ASIC5	ENSG00000256394	protein_coding
chr4	155854738	155920406	TDO2	ENSG00000151790	protein_coding
chr4	156006478	156006988	FTH1P21	ENSG00000249013	processed_pseudogene
chr4	155921580	155953912	CTSO	ENSG00000256043	protein_coding
chr4	109992325	109992431	RNU6-35P	ENSG00000207260	snRNA
chr4	110045846	110199199	ELOVL6	ENSG00000170522	protein_coding
chr4	110117736	110118070	RN7SL275P	ENSG00000263940	misc_RNA
chr4	110251871	110252099	HSBP1P2	ENSG00000166530	processed_pseudogene
chr4	110264865	110265017	RNF14P2	ENSG00000250594	processed_pseudogene
chr4	110278185	110278291	RNU6-205P	ENSG00000212160	snRNA
chr4	110291644	110293573	ZBED1P1	ENSG00000250304	processed_pseudogene
chr4	110365733	110565285	ENPEP	ENSG00000138792	protein_coding
chr4	110399773	110400511	RPL7L1P13	ENSG00000251464	processed_pseudogene
chr4	110415898	110418504	ZNF969P	ENSG00000251046	processed_pseudogene
chr4	110794403	110797344	LINC01438	ENSG00000249519	lncRNA
chr4	110860582	110860647	MIR297	ENSG00000215961	miRNA
chr4	110945109	110945799	LYPLA1P2	ENSG00000251483	processed_pseudogene
chr4	111331412	111331518	RNU6-289P	ENSG00000200963	snRNA
chr4	112068010	112068526	CCDC34P1	ENSG00000250556	processed_pseudogene
chr4	112077598	112078400	TUBB8P3	ENSG00000250307	processed_pseudogene
chr4	112145454	112195256	FAM241A	ENSG00000174749	protein_coding
chr4	112229561	112231596	AP1AR-DT	ENSG00000260526	lncRNA
chr4	112231740	112273110	AP1AR	ENSG00000138660	protein_coding
chr4	112274537	112285904	TIFA	ENSG00000145365	protein_coding
chr4	112285509	112442621	ALPK1	ENSG00000073331	protein_coding
chr4	112356135	112370959	RTEL1P1	ENSG00000251441	transcribed_processed_pseudogene
chr4	112455924	112457785	TOX4P1	ENSG00000248697	processed_pseudogene
chr4	2930561	2934834	MFSD10	ENSG00000109736	protein_coding
chr4	2937933	2963406	NOP14	ENSG00000087269	protein_coding
chr4	2963571	3040760	GRK4	ENSG00000125388	protein_coding
chr4	3044101	3044207	RNU6-204P	ENSG00000199335	snRNA
chr4	3049094	3074538	HTT-AS	ENSG00000251075	lncRNA
chr4	3244369	3271738	MSANTD1	ENSG00000188981	protein_coding
chr4	83090048	83137075	PLAC8	ENSG00000145287	protein_coding
chr4	83261536	83284914	COQ2	ENSG00000173085	protein_coding
chr4	83292461	83335153	HPSE	ENSG00000173083	protein_coding
chr4	83407343	83455855	HELQ	ENSG00000163312	protein_coding
chr4	83455932	83469735	MRPS18C	ENSG00000163319	protein_coding
chr4	83459517	83523348	ABRAXAS1	ENSG00000163322	protein_coding
chr4	83477524	83478424	SLC25A14P1	ENSG00000213608	processed_pseudogene
chr4	83502699	83503034	RPL30P5	ENSG00000239525	processed_pseudogene
chr4	168092537	168187736	ANXA10	ENSG00000109511	protein_coding
chr4	168216291	168318883	DDX60	ENSG00000137628	protein_coding
chr4	54976159	54976371	RPL38P3	ENSG00000244422	processed_pseudogene
chr4	55031965	55032071	RNU6-410P	ENSG00000252815	snRNA
chr4	55063738	55064026	RN7SL424P	ENSG00000244034	misc_RNA
chr4	55078481	55125595	KDR	ENSG00000128052	protein_coding
chr4	55215624	55215919	RN7SL822P	ENSG00000239545	misc_RNA
chr4	80079532	80081122	KPNA2P1	ENSG00000236530	processed_pseudogene
chr4	80161129	80162011	RPSAP39	ENSG00000244002	processed_pseudogene
chr4	79587302	79588130	OR7E94P	ENSG00000249646	transcribed_unprocessed_pseudogene
chr4	79663761	79696837	LINC02469	ENSG00000248408	lncRNA
chr4	79827471	79877770	PCAT4	ENSG00000251321	lncRNA
chr4	79843102	79843228	SNORA75	ENSG00000212620	snoRNA
chr4	26859806	26860632	STIM2-AS1	ENSG00000240005	lncRNA
chr4	26873561	26874349	PIMREGP4	ENSG00000248340	processed_pseudogene
chr4	79901146	80125454	ANTXR2	ENSG00000163297	protein_coding
chr4	26070754	26104258	LINC02357	ENSG00000283314	lncRNA
chr4	26481396	26490484	CCKAR	ENSG00000163394	protein_coding
chr4	55346213	55373100	SRD5A3	ENSG00000128039	protein_coding
chr4	24998847	25030946	LGI2	ENSG00000153012	protein_coding
chr4	25160641	25201440	SEPSECS-AS1	ENSG00000281501	lncRNA
chr4	25160663	25279204	PI4K2B	ENSG00000038210	protein_coding
chr4	25250545	25250639	U2	ENSG00000278135	snRNA
chr4	25120014	25160550	SEPSECS	ENSG00000109618	protein_coding
chr4	15469865	15601552	CC2D2A	ENSG00000048342	protein_coding
chr4	140314163	140314550	NDUFB4P9	ENSG00000249754	processed_pseudogene
chr4	140366240	140366861	RPL14P3	ENSG00000241923	processed_pseudogene
chr4	140388453	140427661	CLGN	ENSG00000153132	protein_coding
chr4	140442262	140498377	MGAT4D	ENSG00000205301	protein_coding
chr4	140524168	140553770	ELMOD2	ENSG00000179387	protein_coding
chr4	140559431	140568961	UCP1	ENSG00000109424	protein_coding
chr4	140577925	140578222	RN7SL152P	ENSG00000242102	misc_RNA
chr4	140641840	140645489	TNRC18P1	ENSG00000249661	processed_pseudogene
chr4	38966744	39032922	TMEM156	ENSG00000121895	protein_coding
chr4	109673843	109674124	HIGD1AP14	ENSG00000248785	processed_pseudogene
chr4	109688622	109703583	CASP6	ENSG00000138794	protein_coding
chr4	109709989	109730070	PLA2G12A	ENSG00000123739	protein_coding
chr4	109815047	109815410	GAR1-DT	ENSG00000272795	lncRNA
chr4	109815510	109824740	GAR1	ENSG00000109534	protein_coding
chr4	109827972	109849123	RRH	ENSG00000180245	protein_coding
chr4	109848107	109872315	LRIT3	ENSG00000183423	protein_coding
chr4	109879070	109879897	KRT19P3	ENSG00000249681	processed_pseudogene
chr4	99511012	99542303	C4orf17	ENSG00000138813	protein_coding
chr4	99564081	99623997	MTTP	ENSG00000138823	protein_coding
chr4	145456005	145456844	NMNAT1P4	ENSG00000248745	processed_pseudogene
chr4	145481194	145559176	SMAD1	ENSG00000170365	protein_coding
chr4	145497073	145502971	SMAD1-AS2	ENSG00000250582	lncRNA
chr4	145514615	145517118	SMAD1-AS1	ENSG00000250902	lncRNA
chr4	145624159	145626035	NCOA4P3	ENSG00000249245	processed_pseudogene
chr4	145680146	145771032	C4orf51	ENSG00000237136	protein_coding
chr4	145599042	145660033	MMAA	ENSG00000151611	protein_coding
chr4	109740694	109801999	CFI	ENSG00000205403	protein_coding
chr4	65319563	65670495	EPHA5	ENSG00000145242	protein_coding
chr4	152936323	152979671	FHDC1	ENSG00000137460	protein_coding
chr4	182890060	182917936	DCTD	ENSG00000129187	protein_coding
chr4	146706617	146945882	TTC29	ENSG00000137473	protein_coding
chr4	108620569	108630412	RPL34	ENSG00000109475	protein_coding
chr4	127965306	128039953	ABHD18	ENSG00000164074	protein_coding
chr4	78776342	78916365	BMP2K	ENSG00000138756	protein_coding
chr4	140257286	140385728	SCOC	ENSG00000153130	protein_coding
chr4	26857601	27025381	STIM2	ENSG00000109689	protein_coding
chr4	98879276	98929133	EIF4E	ENSG00000151247	protein_coding
chr4	17577198	17607972	LAP3	ENSG00000002549	protein_coding
chr4	84491985	84499292	NKX6-1	ENSG00000163623	protein_coding
chr4	82422565	82430462	HNRNPDL	ENSG00000152795	protein_coding
chr4	87473335	87531061	SPARCL1	ENSG00000152583	protein_coding
chr4	185363872	185395924	LRP2BP	ENSG00000109771	protein_coding
chr4	121758881	121765427	SMIM43	ENSG00000164112	protein_coding
chr4	112738672	112739106	RPL32P13	ENSG00000241002	processed_pseudogene
chr4	112755816	112755917	Y_RNA	ENSG00000202536	misc_RNA
chr4	112788083	112788878	RPL7AP30	ENSG00000241741	processed_pseudogene
chr4	112973272	113071962	ANK2-AS1	ENSG00000248152	lncRNA
chr4	113106863	113106955	MIR1243	ENSG00000283193	miRNA
chr4	113152282	113152362	MIR8082	ENSG00000275810	miRNA
chr4	113419840	113420136	RN7SL184P	ENSG00000239279	misc_RNA
chr4	113420323	113420486	RNU1-138P	ENSG00000206820	snRNA
chr4	158666675	158672255	C4orf46	ENSG00000205208	protein_coding
chr4	158671968	158710742	ETFDH	ENSG00000171503	protein_coding
chr4	158700691	158700909	U3	ENSG00000271817	snoRNA
chr4	158709127	158723396	PPID	ENSG00000171497	protein_coding
chr4	158794590	158794696	RNU6-128P	ENSG00000206703	snRNA
chr4	87785920	87786371	CHCHD2P7	ENSG00000249973	processed_pseudogene
chr4	87799554	87812435	IBSP	ENSG00000029559	protein_coding
chr4	87891843	87894015	HSP90AB3P	ENSG00000183199	processed_pseudogene
chr4	88000237	88000401	RNU1-36P	ENSG00000202000	snRNA
chr4	88007635	88077777	PKD2	ENSG00000118762	protein_coding
chr4	88090150	88231628	ABCG2	ENSG00000118777	protein_coding
chr4	88201703	88201810	RNU6-818P	ENSG00000201707	snRNA
chr4	88206427	88206552	RNU6ATAC31P	ENSG00000221440	snRNA
chr4	88226729	88226829	RNU6-1298P	ENSG00000199326	snRNA
chr4	7460028	7460118	MIR4274	ENSG00000266690	miRNA
chr4	7754077	7778928	AFAP1-AS1	ENSG00000272620	lncRNA
chr4	7758714	7939926	AFAP1	ENSG00000196526	protein_coding
chr4	78180866	78182046	SERBP1P5	ENSG00000249565	processed_pseudogene
chr4	78379197	78379514	MICOS10P4	ENSG00000248117	processed_pseudogene
chr4	78551747	78610451	ANXA3	ENSG00000138772	protein_coding
chr4	78057323	78544269	FRAS1	ENSG00000138759	protein_coding
chr4	87608529	87616873	DSPP	ENSG00000152591	protein_coding
chr4	87743952	87744053	Y_RNA	ENSG00000200024	misc_RNA
chr4	107867807	107867910	RNU6-733P	ENSG00000222691	snRNA
chr4	107931549	107953461	CYP2U1	ENSG00000155016	protein_coding
chr4	102251080	102431258	SLC39A8	ENSG00000138821	protein_coding
chr4	102348392	102348691	RN7SL728P	ENSG00000241144	misc_RNA
chr4	102501331	102617302	NFKB1	ENSG00000109320	protein_coding
chr4	102630770	102760994	MANBA	ENSG00000109323	protein_coding
chr4	102727274	102730721	LRRC37A15P	ENSG00000230069	processed_pseudogene
chr4	102728746	102730171	KRT8P46	ENSG00000248971	processed_pseudogene
chr4	102794383	102868896	UBE2D3	ENSG00000109332	protein_coding
chr4	102837047	102837099	RNU7-151P	ENSG00000252739	snRNA
chr4	143184917	143223874	USP38	ENSG00000170185	protein_coding
chr4	143309466	143309566	Y_RNA	ENSG00000200049	misc_RNA
chr4	143343460	143343535	MIR3139	ENSG00000265623	miRNA
chr4	6200733	6239937	JAKMIP1-DT	ENSG00000249896	transcribed_unprocessed_pseudogene
chr4	139495941	139606699	SETD7	ENSG00000145391	protein_coding
chr4	139546266	139546727	FTH1P24	ENSG00000249302	processed_pseudogene
chr4	139665768	139740745	MGST2	ENSG00000085871	protein_coding
chr4	139685127	139685427	RN7SKP237	ENSG00000201533	misc_RNA
chr4	139698144	139698554	H3P16	ENSG00000178458	processed_pseudogene
chr4	7192538	7742836	SORCS2	ENSG00000184985	protein_coding
chr4	106315544	106349456	AIMP1	ENSG00000164022	protein_coding
chr4	56097390	56097504	RNA5SP161	ENSG00000200741	rRNA_pseudogene
chr4	56288485	56288584	RNU6-197P	ENSG00000252489	snRNA
chr4	56320719	56321334	MRPL22P1	ENSG00000250324	processed_pseudogene
chr4	56338287	56387508	AASDH	ENSG00000157426	protein_coding
chr4	56356135	56356932	RPL7AP31	ENSG00000242083	processed_pseudogene
chr4	56393362	56435615	PPAT	ENSG00000128059	protein_coding
chr4	74097040	74099196	CXCL2	ENSG00000081041	protein_coding
chr4	74308470	74316789	EPGN	ENSG00000182585	protein_coding
chr4	107989714	108035241	HADH	ENSG00000138796	protein_coding
chr4	75980790	76005942	SDAD1-AS1	ENSG00000245928	lncRNA
chr4	76001275	76007509	CXCL9	ENSG00000138755	protein_coding
chr4	76011184	76112802	ART3	ENSG00000156219	protein_coding
chr4	76021118	76023497	CXCL10	ENSG00000169245	protein_coding
chr4	76033682	76041415	CXCL11	ENSG00000169248	protein_coding
chr4	76114659	76148444	NUP54	ENSG00000138750	protein_coding
chr4	76214040	76283783	FAM47E	ENSG00000189157	protein_coding
chr4	76251721	76311129	FAM47E-STBD1	ENSG00000272414	protein_coding
chr4	76306733	76311130	STBD1	ENSG00000118804	protein_coding
chr4	76344550	76345590	SNX5P1	ENSG00000249858	processed_pseudogene
chr4	76356610	76356715	RNU6-1000P	ENSG00000212368	snRNA
chr4	76158737	76234536	SCARB2	ENSG00000138760	protein_coding
chr4	44678420	44700928	GUF1	ENSG00000151806	protein_coding
chr4	44682200	44726588	GNPDA2	ENSG00000163281	protein_coding
chr4	74114174	74303099	MTHFD2L	ENSG00000163738	protein_coding
chr4	112818032	113384221	ANK2	ENSG00000145362	protein_coding
chr4	112647874	112647941	MIR367	ENSG00000199169	miRNA
chr4	112648004	112648071	MIR302D	ENSG00000199145	miRNA
chr4	112648183	112648251	MIR302A	ENSG00000207927	miRNA
chr4	112648363	112648430	MIR302C	ENSG00000199102	miRNA
chr4	112648485	112648557	MIR302B	ENSG00000284463	miRNA
chr4	112685055	112685503	OSTCP4	ENSG00000220924	processed_pseudogene
chr4	112693459	112693792	GET1P1	ENSG00000248633	transcribed_processed_pseudogene
chr4	113418054	113761927	CAMK2D	ENSG00000145349	protein_coding
chr4	113900284	113979727	ARSJ	ENSG00000180801	protein_coding
chr4	8182072	8241803	SH3TC1	ENSG00000125089	protein_coding
chr4	87650280	87664361	DMP1	ENSG00000152592	protein_coding
chr4	87975667	87983532	SPP1	ENSG00000118785	protein_coding
chr4	6269849	6303265	WFS1	ENSG00000109501	protein_coding
chr4	86935002	87141039	AFF1	ENSG00000172493	protein_coding
chr4	80266639	80336680	FGF5	ENSG00000138675	protein_coding
chr4	99412261	99435510	ADH7	ENSG00000196344	protein_coding
chr4	44622088	44678556	YIPF7	ENSG00000177752	protein_coding
